Puzzle Difficulty,Resolution (ns),Elapsed Time (ns)
0.679012,1.000000,185456.000000
0.654321,1.000000,14711.000000
0.654321,1.000000,142471.000000
0.641975,1.000000,13741.000000
0.703704,1.000000,47046.000000
0.666667,1.000000,25333.000000
0.654321,1.000000,100409.000000
0.370370,1.000000,7898.000000
0.716049,1.000000,540523.000000
0.716049,1.000000,5055165.000000
0.666667,1.000000,739807.000000
0.654321,1.000000,363214.000000
0.716049,1.000000,3465663.000000
0.679012,1.000000,226073.000000
0.654321,1.000000,10338.000000
0.703704,1.000000,713061.000000
0.691358,1.000000,289053.000000
0.629630,1.000000,10780.000000
0.679012,1.000000,170325.000000
0.666667,1.000000,188636.000000
0.641975,1.000000,101663.000000
0.666667,1.000000,740477.000000
0.716049,1.000000,12911247.000000
0.617284,1.000000,15114.000000
0.666667,1.000000,118437.000000
0.716049,1.000000,184684.000000
0.641975,1.000000,54416.000000
0.691358,1.000000,479408.000000
0.666667,1.000000,152084.000000
0.654321,1.000000,31625.000000
0.703704,1.000000,28719.000000
0.641975,1.000000,117534.000000
0.641975,1.000000,72309.000000
0.716049,1.000000,3448662.000000
0.679012,1.000000,579506.000000
0.790123,1.000000,277021474.000000
0.679012,1.000000,3593065.000000
0.790123,1.000000,1526058.000000
0.790123,1.000000,11197559.000000
0.703704,1.000000,35835.000000
0.790123,1.000000,38302447.000000
0.790123,1.000000,85925992.000000
0.790123,1.000000,6515916.000000
0.666667,1.000000,21954.000000
0.790123,1.000000,15948391.000000
0.790123,1.000000,32794352.000000
0.679012,1.000000,221592.000000
0.790123,1.000000,16208001.000000
0.716049,1.000000,14331.000000
0.790123,1.000000,107597458.000000
0.654321,1.000000,407596.000000
0.691358,1.000000,805258.000000
0.679012,1.000000,289134.000000
0.604938,1.000000,12615.000000
0.790123,1.000000,27428637.000000
0.790123,1.000000,285676374.000000
0.654321,1.000000,11358.000000
0.654321,1.000000,25779.000000
0.790123,1.000000,110426405.000000
0.666667,1.000000,138089.000000
0.666667,1.000000,54217.000000
0.666667,1.000000,119341.000000
0.703704,1.000000,612481.000000
0.790123,1.000000,27462500.000000
0.790123,1.000000,73695374.000000
0.679012,1.000000,76536.000000
0.790123,1.000000,672662933.000000
0.666667,1.000000,79290.000000
0.790123,1.000000,404698062.000000
0.790123,1.000000,3615827438.000000
0.654321,1.000000,328727.000000
0.716049,1.000000,967878.000000
0.666667,1.000000,14491.000000
0.617284,1.000000,10628.000000
0.641975,1.000000,28331.000000
0.716049,1.000000,809935.000000
0.666667,1.000000,317901.000000
0.679012,1.000000,1464496.000000
0.641975,1.000000,293512.000000
0.629630,1.000000,795870.000000
0.654321,1.000000,883004.000000
0.629630,1.000000,11019.000000
0.703704,1.000000,908894.000000
0.691358,1.000000,7817742.000000
0.666667,1.000000,139265.000000
0.641975,1.000000,91724.000000
0.641975,1.000000,20990.000000
0.716049,1.000000,26825.000000
0.641975,1.000000,10503.000000
0.654321,1.000000,61250.000000
0.641975,1.000000,150756.000000
0.666667,1.000000,24566.000000
0.679012,1.000000,266677.000000
0.679012,1.000000,282202.000000
0.629630,1.000000,82191.000000
0.666667,1.000000,11424.000000
0.654321,1.000000,93308.000000
0.679012,1.000000,810118.000000
0.617284,1.000000,30096.000000
0.666667,1.000000,13867.000000
0.679012,1.000000,132050.000000
0.666667,1.000000,297205.000000
0.703704,1.000000,79008.000000
0.666667,1.000000,718162.000000
0.691358,1.000000,165270.000000
0.666667,1.000000,31261.000000
0.691358,1.000000,491194.000000
0.716049,1.000000,5699947.000000
0.641975,1.000000,210058.000000
0.691358,1.000000,156906.000000
0.654321,1.000000,83909.000000
0.691358,1.000000,20537.000000
0.641975,1.000000,211093.000000
0.679012,1.000000,30526.000000
0.629630,1.000000,75891.000000
0.629630,1.000000,221451.000000
0.716049,1.000000,179264.000000
0.641975,1.000000,165989.000000
0.666667,1.000000,437754.000000
0.691358,1.000000,85844.000000
0.666667,1.000000,133384.000000
0.679012,1.000000,13110.000000
0.703704,1.000000,121128.000000
0.654321,1.000000,137779.000000
0.679012,1.000000,129716.000000
0.679012,1.000000,3140300.000000
0.666667,1.000000,43002.000000
0.666667,1.000000,307115.000000
0.728395,1.000000,5447628.000000
0.567901,1.000000,46786.000000
0.790123,1.000000,248221712.000000
0.790123,1.000000,377388632.000000
0.790123,1.000000,419361915.000000
0.790123,1.000000,333080567.000000
0.790123,1.000000,290174753.000000
0.790123,1.000000,463570001.000000
0.790123,1.000000,391756311.000000
0.790123,1.000000,95243297.000000
0.679012,1.000000,17071.000000
0.666667,1.000000,165918.000000
0.654321,1.000000,288519.000000
0.654321,1.000000,142017.000000
0.703704,1.000000,15942.000000
0.679012,1.000000,2381636.000000
0.728395,1.000000,28505.000000
0.666667,1.000000,360176.000000
0.679012,1.000000,761060.000000
0.654321,1.000000,164790.000000
0.666667,1.000000,46498.000000
0.629630,1.000000,27856.000000
0.790123,1.000000,148811327.000000
0.654321,1.000000,20021.000000
0.790123,1.000000,157503098.000000
0.790123,1.000000,1090206546.000000
0.790123,1.000000,55554407.000000
0.654321,1.000000,101148.000000
0.790123,1.000000,3637961298.000000
0.679012,1.000000,26118.000000
0.654321,1.000000,149945.000000
0.716049,1.000000,5358341.000000
0.654321,1.000000,11358.000000
0.703704,1.000000,226547.000000
0.666667,1.000000,14292.000000
0.629630,1.000000,12538.000000
0.654321,1.000000,30067.000000
0.654321,1.000000,29744.000000
0.679012,1.000000,445810.000000
0.654321,1.000000,568992.000000
0.666667,1.000000,88649.000000
0.641975,1.000000,15650.000000
0.666667,1.000000,14756.000000
0.679012,1.000000,78843.000000
0.703704,1.000000,71547.000000
0.666667,1.000000,2757210.000000
0.654321,1.000000,13164.000000
0.679012,1.000000,407639.000000
0.666667,1.000000,1234842.000000
0.629630,1.000000,131761.000000
0.790123,1.000000,11027768.000000
0.790123,1.000000,1962745.000000
0.790123,1.000000,1188792.000000
0.679012,1.000000,84057.000000
0.679012,1.000000,678369.000000
0.790123,1.000000,116797350.000000
0.790123,1.000000,102392144.000000
0.666667,1.000000,90590.000000
0.679012,1.000000,333156.000000
0.703704,1.000000,12248.000000
0.790123,1.000000,55220200.000000
0.790123,1.000000,24395328.000000
0.790123,1.000000,6554100.000000
0.629630,1.000000,27898.000000
0.679012,1.000000,44464.000000
0.703704,1.000000,38356.000000
0.666667,1.000000,10612.000000
0.641975,1.000000,22534.000000
0.666667,1.000000,33142.000000
0.716049,1.000000,16736.000000
0.654321,1.000000,334569.000000
0.654321,1.000000,457771.000000
0.641975,1.000000,19463.000000
0.703704,1.000000,30748.000000
0.703704,1.000000,7099658.000000
0.790123,1.000000,48021573.000000
0.679012,1.000000,345400.000000
0.790123,1.000000,1955869242.000000
0.790123,1.000000,269644811.000000
0.666667,1.000000,197728.000000
0.654321,1.000000,117156.000000
0.666667,1.000000,252307.000000
0.641975,1.000000,75362.000000
0.679012,1.000000,36653.000000
0.629630,1.000000,150712.000000
0.790123,1.000000,120395833.000000
0.790123,1.000000,71106307.000000
0.790123,1.000000,66933052.000000
0.654321,1.000000,112851.000000
0.641975,1.000000,54828.000000
0.679012,1.000000,775114.000000
0.790123,1.000000,452415110.000000
0.790123,1.000000,108180390.000000
0.790123,1.000000,22447376.000000
0.790123,1.000000,80599952.000000
0.654321,1.000000,320174.000000
0.641975,1.000000,31434.000000
0.666667,1.000000,48565.000000
0.691358,1.000000,1104022.000000
0.679012,1.000000,115847.000000
0.679012,1.000000,24864.000000
0.654321,1.000000,93898.000000
0.716049,1.000000,276466.000000
0.654321,1.000000,104660.000000
0.666667,1.000000,381718.000000
0.703704,1.000000,6263532.000000
0.641975,1.000000,96745.000000
0.790123,1.000000,532420993.000000
0.654321,1.000000,219443.000000
0.666667,1.000000,11771.000000
0.654321,1.000000,70663.000000
0.703704,1.000000,1978596.000000
0.790123,1.000000,275022970.000000
0.679012,1.000000,87662.000000
0.703704,1.000000,490928.000000
0.679012,1.000000,46259.000000
0.666667,1.000000,139139.000000
0.641975,1.000000,66469.000000
0.666667,1.000000,194171.000000
0.703704,1.000000,501145.000000
0.716049,1.000000,198279.000000
0.716049,1.000000,3844124.000000
0.654321,1.000000,200935.000000
0.716049,1.000000,25095.000000
0.703704,1.000000,1283268.000000
0.703704,1.000000,12240.000000
0.703704,1.000000,6594119.000000
0.679012,1.000000,287002.000000
0.666667,1.000000,23844.000000
0.679012,1.000000,3111785.000000
0.666667,1.000000,13285.000000
0.703704,1.000000,82824.000000
0.654321,1.000000,684384.000000
0.666667,1.000000,46616.000000
0.691358,1.000000,489308.000000
0.790123,1.000000,182711410.000000
0.679012,1.000000,885571.000000
0.666667,1.000000,83599.000000
0.679012,1.000000,125287.000000
0.666667,1.000000,333932.000000
0.703704,1.000000,4449313.000000
0.679012,1.000000,45193.000000
0.703704,1.000000,2249630.000000
0.654321,1.000000,832890.000000
0.790123,1.000000,57685935.000000
0.790123,1.000000,22432687.000000
0.790123,1.000000,29086568.000000
0.641975,1.000000,14794.000000
0.691358,1.000000,703968.000000
0.790123,1.000000,28048177.000000
0.790123,1.000000,4438429.000000
0.790123,1.000000,79469029.000000
0.641975,1.000000,25206.000000
0.703704,1.000000,369376.000000
0.790123,1.000000,47507425.000000
0.703704,1.000000,307908.000000
0.691358,1.000000,87973.000000
0.654321,1.000000,173517.000000
0.703704,1.000000,40987.000000
0.679012,1.000000,42227.000000
0.790123,1.000000,469555135.000000
0.654321,1.000000,39620.000000
0.790123,1.000000,518144883.000000
0.654321,1.000000,99796.000000
0.654321,1.000000,12829.000000
0.691358,1.000000,972831.000000
0.703704,1.000000,123122.000000
0.790123,1.000000,12635167.000000
0.629630,1.000000,13118.000000
0.666667,1.000000,76258.000000
0.654321,1.000000,289366.000000
0.666667,1.000000,55079.000000
0.641975,1.000000,28707.000000
0.691358,1.000000,496527.000000
0.666667,1.000000,150869.000000
0.679012,1.000000,17488.000000
0.641975,1.000000,75400.000000
0.703704,1.000000,167401.000000
0.703704,1.000000,47527.000000
0.666667,1.000000,90371.000000
0.679012,1.000000,263336.000000
0.666667,1.000000,23815.000000
0.703704,1.000000,3252253.000000
0.629630,1.000000,64141.000000
0.654321,1.000000,68052.000000
0.666667,1.000000,28849.000000
0.691358,1.000000,208494.000000
0.654321,1.000000,837152.000000
0.666667,1.000000,33982.000000
0.679012,1.000000,63405.000000
0.666667,1.000000,138001.000000
0.666667,1.000000,404160.000000
0.666667,1.000000,111388.000000
0.679012,1.000000,63544.000000
0.641975,1.000000,90148.000000
0.641975,1.000000,12973.000000
0.679012,1.000000,929887.000000
0.691358,1.000000,261436.000000
0.691358,1.000000,861150.000000
0.666667,1.000000,118745.000000
0.629630,1.000000,107737.000000
0.716049,1.000000,139678.000000
0.790123,1.000000,375038796.000000
0.790123,1.000000,387510493.000000
0.790123,1.000000,329248744.000000
0.790123,1.000000,451207253.000000
0.691358,1.000000,88388.000000
0.666667,1.000000,347897.000000
0.679012,1.000000,182050.000000
0.666667,1.000000,20442.000000
0.703704,1.000000,42354.000000
0.740741,1.000000,2820683.000000
0.790123,1.000000,71891705.000000
0.654321,1.000000,42426.000000
0.679012,1.000000,471086.000000
0.679012,1.000000,42776.000000
0.679012,1.000000,15729.000000
0.703704,1.000000,407652.000000
0.666667,1.000000,13070.000000
0.740741,1.000000,88810.000000
0.654321,1.000000,86434.000000
0.617284,1.000000,9702.000000
0.629630,1.000000,80801.000000
0.629630,1.000000,34309.000000
0.728395,1.000000,483106.000000
0.679012,1.000000,43317.000000
0.654321,1.000000,449668.000000
0.679012,1.000000,982044.000000
0.666667,1.000000,17001.000000
0.654321,1.000000,53555.000000
0.654321,1.000000,56635.000000
0.679012,1.000000,54254.000000
0.654321,1.000000,106788.000000
0.666667,1.000000,379638.000000
0.666667,1.000000,12793.000000
0.641975,1.000000,13251.000000
0.654321,1.000000,464340.000000
0.629630,1.000000,16377.000000
0.716049,1.000000,21103.000000
0.790123,1.000000,53164462.000000
0.679012,1.000000,297922.000000
0.641975,1.000000,12895.000000
0.629630,1.000000,434543.000000
0.679012,1.000000,12175.000000
0.666667,1.000000,188955.000000
0.641975,1.000000,94004.000000
0.654321,1.000000,25275.000000
0.641975,1.000000,59375.000000
0.629630,1.000000,11625.000000
0.654321,1.000000,38632.000000
0.654321,1.000000,168296.000000
0.654321,1.000000,197945.000000
0.790123,1.000000,269619598.000000
0.790123,1.000000,618808436.000000
0.790123,1.000000,964704097.000000
0.790123,1.000000,1478671848.000000
0.790123,1.000000,1317175637.000000
0.666667,1.000000,45874.000000
0.790123,1.000000,1200814321.000000
0.506173,1.000000,26660.000000
0.654321,1.000000,168953.000000
0.691358,1.000000,170540.000000
0.654321,1.000000,52567.000000
0.654321,1.000000,12230.000000
0.629630,1.000000,15428.000000
0.654321,1.000000,187708.000000
0.790123,1.000000,898828896.000000
0.641975,1.000000,23535.000000
0.790123,1.000000,825181577.000000
0.654321,1.000000,12349.000000
0.654321,1.000000,48301.000000
0.629630,1.000000,46784.000000
0.790123,1.000000,42701952.000000
0.790123,1.000000,162229496.000000
0.654321,1.000000,67648.000000
0.654321,1.000000,20350.000000
0.716049,1.000000,53766.000000
0.617284,1.000000,12878.000000
0.703704,1.000000,29322.000000
0.604938,1.000000,34085.000000
0.641975,1.000000,27686.000000
0.666667,1.000000,21741.000000
0.666667,1.000000,79143.000000
0.666667,1.000000,23988.000000
0.790123,1.000000,118136484.000000
0.654321,1.000000,48522.000000
0.654321,1.000000,14803.000000
0.604938,1.000000,29452.000000
0.654321,1.000000,12546.000000
0.790123,1.000000,179424936.000000
0.691358,1.000000,18105.000000
0.654321,1.000000,367047.000000
0.679012,1.000000,539667.000000
0.703704,1.000000,979673.000000
0.679012,1.000000,16136.000000
0.654321,1.000000,22837.000000
0.654321,1.000000,290755.000000
0.654321,1.000000,84252.000000
0.617284,1.000000,126192.000000
0.666667,1.000000,43885.000000
0.790123,1.000000,18053364.000000
0.666667,1.000000,16067.000000
0.679012,1.000000,44919.000000
0.679012,1.000000,1300685.000000
0.604938,1.000000,11670.000000
0.654321,1.000000,50951.000000
0.716049,1.000000,659309.000000
0.703704,1.000000,7296880.000000
0.654321,1.000000,11805.000000
0.716049,1.000000,970556.000000
0.654321,1.000000,250445.000000
0.604938,1.000000,24699.000000
0.629630,1.000000,32804.000000
0.654321,1.000000,246872.000000
0.654321,1.000000,12273.000000
0.641975,1.000000,53425.000000
0.728395,1.000000,4170629.000000
0.703704,1.000000,107926.000000
0.716049,1.000000,24471.000000
0.716049,1.000000,827655.000000
0.716049,1.000000,5421913.000000
0.666667,1.000000,577368.000000
0.679012,1.000000,134999.000000
0.654321,1.000000,40963.000000
0.703704,1.000000,81245.000000
0.641975,1.000000,244281.000000
0.666667,1.000000,408838.000000
0.666667,1.000000,25593.000000
0.641975,1.000000,38790.000000
0.666667,1.000000,16461.000000
0.666667,1.000000,35964.000000
0.641975,1.000000,13544.000000
0.703704,1.000000,399460.000000
0.654321,1.000000,139013.000000
0.654321,1.000000,12543.000000
0.679012,1.000000,209346.000000
0.790123,1.000000,75593511.000000
0.703704,1.000000,99176.000000
0.703704,1.000000,673636.000000
0.716049,1.000000,3362003.000000
0.790123,1.000000,73182710.000000
0.666667,1.000000,46890.000000
0.716049,1.000000,460878.000000
0.654321,1.000000,11752.000000
0.703704,1.000000,16318.000000
0.666667,1.000000,38412.000000
0.666667,1.000000,394722.000000
0.790123,1.000000,16453115.000000
0.666667,1.000000,38158.000000
0.716049,1.000000,179156.000000
0.666667,1.000000,451268.000000
0.679012,1.000000,50513.000000
0.654321,1.000000,62612.000000
0.666667,1.000000,178167.000000
0.654321,1.000000,1259069.000000
0.641975,1.000000,51580.000000
0.679012,1.000000,15494.000000
0.679012,1.000000,325553.000000
0.641975,1.000000,13510.000000
0.790123,1.000000,1511334242.000000
0.691358,1.000000,127253.000000
0.629630,1.000000,11007.000000
0.666667,1.000000,95469.000000
0.666667,1.000000,395499.000000
0.691358,1.000000,497380.000000
0.691358,1.000000,352443.000000
0.641975,1.000000,32856.000000
0.716049,1.000000,652936.000000
0.641975,1.000000,85543.000000
0.654321,1.000000,70843.000000
0.604938,1.000000,86185.000000
0.666667,1.000000,779788.000000
0.703704,1.000000,6648828.000000
0.666667,1.000000,330715.000000
0.666667,1.000000,11851.000000
0.641975,1.000000,230847.000000
0.604938,1.000000,10552.000000
0.641975,1.000000,11500.000000
0.654321,1.000000,598251.000000
0.654321,1.000000,14374.000000
0.716049,1.000000,7753629.000000
0.629630,1.000000,80957.000000
0.629630,1.000000,269094.000000
0.679012,1.000000,675585.000000
0.654321,1.000000,12105.000000
0.703704,1.000000,114611.000000
0.666667,1.000000,120137.000000
0.703704,1.000000,136277.000000
0.654321,1.000000,88983.000000
0.666667,1.000000,218343.000000
0.654321,1.000000,164112.000000
0.691358,1.000000,25100.000000
0.679012,1.000000,12755.000000
0.679012,1.000000,11590.000000
0.691358,1.000000,137563.000000
0.654321,1.000000,284329.000000
0.691358,1.000000,54953.000000
0.703704,1.000000,225184.000000
0.666667,1.000000,40132.000000
0.790123,1.000000,101030546.000000
0.728395,1.000000,361404.000000
0.617284,1.000000,146848.000000
0.654321,1.000000,167789.000000
0.703704,1.000000,2291117.000000
0.654321,1.000000,1328300.000000
0.740741,1.000000,586445.000000
0.740741,1.000000,1375880.000000
0.641975,1.000000,56129.000000
0.679012,1.000000,234584.000000
0.641975,1.000000,469323.000000
0.679012,1.000000,414036.000000
0.654321,1.000000,152120.000000
0.666667,1.000000,20281.000000
0.716049,1.000000,5604085.000000
0.666667,1.000000,1765121.000000
0.716049,1.000000,13291572.000000
0.703704,1.000000,159163.000000
0.629630,1.000000,10984.000000
0.703704,1.000000,9178265.000000
0.641975,1.000000,12355.000000
0.679012,1.000000,792899.000000
0.679012,1.000000,21032.000000
0.790123,1.000000,27386992.000000
0.679012,1.000000,671201.000000
0.790123,1.000000,43678703.000000
0.666667,1.000000,226489.000000
0.666667,1.000000,89634.000000
0.679012,1.000000,191781.000000
0.641975,1.000000,36329.000000
0.629630,1.000000,16477.000000
0.654321,1.000000,126608.000000
0.666667,1.000000,14046.000000
0.666667,1.000000,173864.000000
0.740741,1.000000,130372.000000
0.654321,1.000000,184244.000000
0.654321,1.000000,294844.000000
0.654321,1.000000,149018.000000
0.679012,1.000000,17032.000000
0.654321,1.000000,22331.000000
0.629630,1.000000,231691.000000
0.654321,1.000000,92238.000000
0.654321,1.000000,1008475.000000
0.679012,1.000000,86293.000000
0.654321,1.000000,1065171.000000
0.629630,1.000000,118856.000000
0.703704,1.000000,231946.000000
0.716049,1.000000,278763.000000
0.666667,1.000000,17349.000000
0.790123,1.000000,28245792.000000
0.790123,1.000000,3226766185.000000
0.679012,1.000000,13065.000000
0.641975,1.000000,61736.000000
0.629630,1.000000,247829.000000
0.641975,1.000000,248847.000000
0.679012,1.000000,448886.000000
0.679012,1.000000,174527.000000
0.790123,1.000000,32943360.000000
0.728395,1.000000,926219.000000
0.666667,1.000000,34436.000000
0.641975,1.000000,180467.000000
0.580247,1.000000,12564.000000
0.654321,1.000000,13748.000000
0.654321,1.000000,80371.000000
0.666667,1.000000,15015.000000
0.679012,1.000000,189238.000000
0.790123,1.000000,575750064.000000
0.654321,1.000000,74141.000000
0.679012,1.000000,162542.000000
0.641975,1.000000,47483.000000
0.790123,1.000000,219401520.000000
0.679012,1.000000,1817269.000000
0.790123,1.000000,420496073.000000
0.679012,1.000000,294273.000000
0.666667,1.000000,262899.000000
0.666667,1.000000,23214.000000
0.654321,1.000000,23355.000000
0.666667,1.000000,111132.000000
0.679012,1.000000,30885.000000
0.666667,1.000000,963093.000000
0.703704,1.000000,545618.000000
0.666667,1.000000,93585.000000
0.679012,1.000000,112808.000000
0.703704,1.000000,382714.000000
0.654321,1.000000,70434.000000
0.666667,1.000000,90098.000000
0.654321,1.000000,55251.000000
0.679012,1.000000,194947.000000
0.679012,1.000000,60641.000000
0.629630,1.000000,13241.000000
0.790123,1.000000,685296125.000000
0.679012,1.000000,26798.000000
0.790123,1.000000,276121427.000000
0.679012,1.000000,34083.000000
0.629630,1.000000,155869.000000
0.641975,1.000000,73562.000000
0.716049,1.000000,957719.000000
0.716049,1.000000,2534833.000000
0.654321,1.000000,14658.000000
0.666667,1.000000,213846.000000
0.654321,1.000000,452476.000000
0.617284,1.000000,156315.000000
0.641975,1.000000,58317.000000
0.666667,1.000000,435815.000000
0.654321,1.000000,158648.000000
0.679012,1.000000,25449.000000
0.679012,1.000000,152835.000000
0.691358,1.000000,126489.000000
0.703704,1.000000,33919.000000
0.790123,1.000000,22099940.000000
0.790123,1.000000,43576446.000000
0.790123,1.000000,103321350.000000
0.790123,1.000000,19976905.000000
0.790123,1.000000,97653903.000000
0.790123,1.000000,27165198.000000
0.790123,1.000000,282782209.000000
0.790123,1.000000,227241520.000000
0.790123,1.000000,28315956.000000
0.790123,1.000000,15364809.000000
0.790123,1.000000,184291583.000000
0.790123,1.000000,89932675.000000
0.790123,1.000000,75398446.000000
0.790123,1.000000,126008490.000000
0.790123,1.000000,68285871.000000
0.654321,1.000000,206666.000000
0.691358,1.000000,731507.000000
0.790123,1.000000,141176559.000000
0.790123,1.000000,264318478.000000
0.790123,1.000000,38519598.000000
0.790123,1.000000,91736497.000000
0.790123,1.000000,6598973.000000
0.790123,1.000000,4981308.000000
0.790123,1.000000,98931807.000000
0.679012,1.000000,234905.000000
0.716049,1.000000,1007665.000000
0.666667,1.000000,36167.000000
0.790123,1.000000,45648835.000000
0.790123,1.000000,35175919.000000
0.790123,1.000000,16627418.000000
0.666667,1.000000,392216.000000
0.790123,1.000000,18420012.000000
0.790123,1.000000,1340974426.000000
0.654321,1.000000,332738.000000
0.641975,1.000000,202533.000000
0.790123,1.000000,300259444.000000
0.790123,1.000000,103567891.000000
0.654321,1.000000,161617.000000
0.790123,1.000000,58983935.000000
0.790123,1.000000,145786712.000000
0.790123,1.000000,100446243.000000
0.790123,1.000000,25761019.000000
0.790123,1.000000,976550.000000
0.790123,1.000000,99505856.000000
0.790123,1.000000,21244668.000000
0.790123,1.000000,195395669.000000
0.679012,1.000000,122588.000000
0.666667,1.000000,535124.000000
0.790123,1.000000,83034207.000000
0.790123,1.000000,61610807.000000
0.716049,1.000000,644535.000000
0.790123,1.000000,7917239.000000
0.790123,1.000000,3392411343.000000
0.790123,1.000000,19073637.000000
0.790123,1.000000,9605841.000000
0.790123,1.000000,1214227131.000000
0.790123,1.000000,30453003.000000
0.641975,1.000000,16787.000000
0.790123,1.000000,2531630349.000000
0.790123,1.000000,43409302.000000
0.790123,1.000000,19262162.000000
0.790123,1.000000,278294061.000000
0.790123,1.000000,289066133.000000
0.790123,1.000000,666288063.000000
0.790123,1.000000,1052109743.000000
0.790123,1.000000,162859302.000000
0.790123,1.000000,2161772179.000000
0.790123,1.000000,2647151108.000000
0.790123,1.000000,2175886778.000000
0.790123,1.000000,391515190.000000
0.790123,1.000000,3236174.000000
0.790123,1.000000,100268144.000000
0.790123,1.000000,49917999.000000
0.790123,1.000000,944208395.000000
0.790123,1.000000,743532582.000000
0.790123,1.000000,427873593.000000
0.666667,1.000000,1152799.000000
0.654321,1.000000,254042.000000
0.790123,1.000000,204238809.000000
0.691358,1.000000,540559.000000
0.790123,1.000000,57812201.000000
0.790123,1.000000,1689829265.000000
0.790123,1.000000,72330616.000000
0.716049,1.000000,3082195.000000
0.790123,1.000000,30759138.000000
0.641975,1.000000,56453.000000
0.629630,1.000000,34543152.000000
0.691358,1.000000,118278.000000
0.790123,1.000000,1847424698.000000
0.790123,1.000000,4031539.000000
0.790123,1.000000,789660045.000000
0.790123,1.000000,282966031.000000
0.790123,1.000000,1315158334.000000
0.790123,1.000000,216849220.000000
0.790123,1.000000,224383777.000000
0.790123,1.000000,493993278.000000
0.790123,1.000000,561172927.000000
0.790123,1.000000,106857512.000000
0.666667,1.000000,556871.000000
0.790123,1.000000,19285326.000000
0.790123,1.000000,327256797.000000
0.790123,1.000000,26848340.000000
0.790123,1.000000,315575940.000000
0.790123,1.000000,191756266.000000
0.790123,1.000000,226893426.000000
0.790123,1.000000,307583357.000000
0.790123,1.000000,987906939.000000
0.703704,1.000000,300998.000000
0.666667,1.000000,147355.000000
0.790123,1.000000,5787838.000000
0.629630,1.000000,487597.000000
0.679012,1.000000,145096.000000
0.679012,1.000000,19980.000000
0.790123,1.000000,76963672.000000
0.790123,1.000000,486628456.000000
0.790123,1.000000,353827167.000000
0.790123,1.000000,140589210.000000
0.790123,1.000000,3961195754.000000
0.790123,1.000000,229160257.000000
0.728395,1.000000,16957.000000
0.679012,1.000000,784001.000000
0.679012,1.000000,22950.000000
0.703704,1.000000,461188.000000
0.666667,1.000000,280878.000000
0.654321,1.000000,189337.000000
0.654321,1.000000,116276.000000
0.666667,1.000000,119767.000000
0.679012,1.000000,30390.000000
0.654321,1.000000,40606.000000
0.703704,1.000000,22287.000000
0.703704,1.000000,198567.000000
0.666667,1.000000,124505.000000
0.703704,1.000000,46822.000000
0.790123,1.000000,1152835491.000000
0.691358,1.000000,5690832.000000
0.654321,1.000000,71444.000000
0.654321,1.000000,181444.000000
0.728395,1.000000,4694540.000000
0.654321,1.000000,187430.000000
0.641975,1.000000,13810.000000
0.691358,1.000000,70813.000000
0.666667,1.000000,201110.000000
0.716049,1.000000,60044.000000
0.790123,1.000000,156535395.000000
0.654321,1.000000,307050.000000
0.679012,1.000000,551299.000000
0.666667,1.000000,85649.000000
0.716049,1.000000,506321.000000
0.716049,1.000000,274451.000000
0.703704,1.000000,31299.000000
0.740741,1.000000,2241375.000000
0.790123,1.000000,6368563576.000000
0.654321,1.000000,395940.000000
0.703704,1.000000,97388.000000
0.679012,1.000000,190902.000000
0.703704,1.000000,640497.000000
0.790123,1.000000,68038182.000000
0.703704,1.000000,1245491.000000
0.654321,1.000000,13728.000000
0.679012,1.000000,262570.000000
0.666667,1.000000,60763.000000
0.703704,1.000000,89715.000000
0.790123,1.000000,614441912.000000
0.790123,1.000000,39792175.000000
0.629630,1.000000,106262.000000
0.703704,1.000000,130591.000000
0.790123,1.000000,3623690.000000
0.654321,1.000000,320100.000000
0.790123,1.000000,4264175.000000
0.790123,1.000000,42310609.000000
0.790123,1.000000,245828281.000000
0.790123,1.000000,281776396.000000
0.679012,1.000000,46388.000000
0.790123,1.000000,3989500.000000
0.679012,1.000000,444222.000000
0.716049,1.000000,177172.000000
0.790123,1.000000,184941760.000000
0.666667,1.000000,361237.000000
0.679012,1.000000,66312.000000
0.691358,1.000000,282897.000000
0.691358,1.000000,1388659.000000
0.654321,1.000000,14923.000000
0.790123,1.000000,91298198.000000
0.666667,1.000000,43467.000000
0.679012,1.000000,1904299.000000
0.790123,1.000000,32019265.000000
0.790123,1.000000,249206063.000000
0.790123,1.000000,261530031.000000
0.790123,1.000000,355115052.000000
0.790123,1.000000,908304515.000000
0.790123,1.000000,561086572.000000
0.790123,1.000000,2426286902.000000
0.790123,1.000000,182762172.000000
0.790123,1.000000,9928352.000000
0.666667,1.000000,100382.000000
0.666667,1.000000,163765.000000
0.679012,1.000000,27309.000000
0.790123,1.000000,1282270591.000000
0.666667,1.000000,350314.000000
0.790123,1.000000,54032802.000000
0.790123,1.000000,1119804350.000000
0.679012,1.000000,2858402.000000
0.679012,1.000000,164740.000000
0.654321,1.000000,13275.000000
0.629630,1.000000,42599.000000
0.790123,1.000000,2188010255.000000
0.654321,1.000000,171204.000000
0.790123,1.000000,1816754723.000000
0.790123,1.000000,326693031.000000
0.790123,1.000000,2917128.000000
0.790123,1.000000,104716308.000000
0.716049,1.000000,98802.000000
0.679012,1.000000,370952.000000
0.790123,1.000000,149031493.000000
0.790123,1.000000,11744722.000000
0.728395,1.000000,402216.000000
0.679012,1.000000,14415.000000
0.691358,1.000000,226651.000000
