Puzzle Difficulty,Elapsed Time (ns)
0.284,1263485
0.346,388806
0.296,290524
0.296,2618137
0.284,1286822
0.296,151483
0.321,179569
0.346,169117
0.309,119128
0.333,71314
0.309,339449
0.395,66135
0.284,284445
0.346,101553
0.333,71415
0.210,50149567
0.346,111243
0.210,500210
0.210,813338
0.321,117565
0.210,5584602
0.259,608132
0.358,88385
0.346,68272
0.321,100106
0.210,2152716
0.296,79077
0.358,108870
0.321,56013
0.210,8347949
0.210,1692581
0.210,16423305
0.333,316662
0.309,527188
0.358,89483
0.284,180738
0.321,92319
0.210,2212007
0.346,126570
0.333,286713
0.210,448698
0.210,17985380
0.210,31154226
0.333,735408
0.321,844530
0.210,8896135
0.210,16805209
0.346,83816
0.321,646429
0.296,92660
0.346,72797
0.296,101703
0.358,85604
0.296,359155
0.284,229974
0.296,126902
0.296,134406
0.284,240502
0.272,781865
0.370,131751
0.346,147195
0.296,857386
0.284,208982
0.296,455503
0.346,101523
0.296,115173
0.296,1081234
0.284,82165
0.284,194854
0.309,449965
0.346,118448
0.321,61484
0.358,84603
0.370,126965
0.309,424758
0.346,64683
0.333,130511
0.296,196192
0.321,60604
0.333,93750
0.284,173782
0.284,405060
0.346,88480
0.333,451050
0.284,111437
0.296,133295
0.210,2577343
0.272,422670
0.210,13838782
0.272,905507
0.296,350188
0.358,437827
0.358,183497
0.296,92486
0.370,42542
0.333,63307
0.210,789443
0.210,9505767
0.210,6383327
0.333,149149
0.210,44733991
0.346,116470
0.321,1469057
0.321,188613
0.370,217950
0.296,157841
0.358,111116
0.346,240846
0.210,10377809
0.210,7072005
0.370,170057
0.296,95866
0.333,268122
0.210,2332994
0.358,176922
0.370,79028
0.296,136262
0.383,70593
0.346,84363
0.296,231023
0.358,605284
0.321,170844
0.296,822052
0.284,122611
0.284,106518
0.321,84002
0.296,190871
0.296,81960
0.296,56706
0.296,1444959
0.296,107806
0.296,81310
0.333,199054
0.284,202434
0.284,252324
0.309,749566
0.321,135112
0.321,74183
0.358,130516
0.284,223470
0.333,77712
0.321,1232193
0.296,171994
0.272,124454
0.296,320188
0.333,162033
0.333,114643
0.321,635846
0.321,185052
0.346,147623
0.309,63063
0.210,92432270
0.210,101105535
0.210,836375
0.210,749992
0.210,1516119
0.210,2032220
0.210,2365044
0.358,83424
0.321,186585
0.333,97870
0.296,120875
0.210,1728907
0.346,64809
0.346,78076
0.210,6416289
0.272,827763
0.333,53545
0.309,667904
0.370,60650
0.346,234359
0.296,120743
0.333,51901
0.210,55784101
0.210,25388207
0.210,63204479
0.321,187024
0.309,141352
0.296,109643
0.346,118136
0.272,94360
0.272,106056
0.358,109290
0.210,16952559
0.309,201263
0.333,211684
0.346,100777
0.321,82541
0.321,107064
0.333,91577
0.296,93181
0.333,101328
0.284,266181
0.296,571388
0.358,293901
0.296,628074
0.358,195111
0.333,475103
0.309,140258
0.333,195366
0.333,132407
0.296,148635
0.346,124711
0.284,183014
0.296,874496
0.358,95762
0.284,106245
0.309,453388
0.210,692704
0.346,180374
0.321,54975
0.346,54453
0.333,42105
0.383,97891
0.309,134009
0.296,150248
0.210,53636637
0.296,302504
0.333,77232
0.346,90847
0.321,107521
0.346,103597
0.284,76638
0.210,454415
0.210,18131287
0.210,40277435
0.210,45222187
0.210,11368765
0.210,44559120
0.210,4212130
0.284,176754
0.210,859330
0.358,132068
0.296,196884
0.296,174783
0.333,101400
0.383,71134
0.358,58476
0.321,136418
0.333,78172
0.358,44510
0.296,319301
0.309,174073
0.210,38279776
0.296,100796
0.284,246350
0.370,120916
0.346,113889
0.346,100326
0.210,518139
0.333,115840
0.321,251481
0.210,55117680
0.210,117438887
0.210,208090473
0.309,930470
0.210,41997340
0.210,53505434
0.296,193077
0.210,17827869
0.210,28487891
0.210,132164513
0.296,110291
0.210,1763065
0.370,34041
0.358,161370
0.296,210350
0.284,358899
0.370,217253
0.321,198026
0.321,104500
0.346,84323
0.210,742151
0.321,61504
0.321,106653
0.272,59248
0.346,67367
0.358,68902
0.296,203344
0.284,318123
0.296,526719
0.383,74624
0.346,212929
0.296,76166
0.272,290315
0.370,174186
0.321,100905
0.284,2477379
0.284,57879
0.296,325855
0.210,6626022
0.210,2632995
0.358,96649
0.296,1016764
0.296,251025
0.346,381607
0.370,71268
0.321,241368
0.333,123652
0.333,60090
0.210,2119781
0.210,3064344
0.346,52794
0.210,37183299
0.210,23751285
0.333,163284
0.284,401400
0.358,150173
0.210,10912951
0.210,893130
0.210,530636
0.210,11173415
0.210,735900
0.210,4517145
0.346,80005
0.333,73710
0.370,114354
0.210,1160623
0.210,1185745
0.346,142363
0.370,203861
0.346,147443
0.284,315618
0.383,95415
0.346,149311
0.284,88983
0.210,65412426
0.210,1313862
0.333,109937
0.284,202223
0.210,44205316
0.284,2558218
0.284,182612
0.370,109286
0.296,728010
0.309,108334
0.333,169184
0.358,105617
0.284,126005
0.284,309898
0.210,26797074
0.210,16213774
0.333,94158
0.346,108925
0.346,160092
0.333,120143
0.210,2649468
0.210,90378777
0.284,78653
0.309,416222
0.210,1197907
0.321,404034
0.333,267861
0.284,73569
0.210,7989284
0.358,50740
0.210,322331
0.333,63532
0.210,106787
0.309,80142
0.210,28821634
0.210,7345530
0.358,379770
0.321,193847
0.321,422358
0.321,270379
0.333,253013
0.296,294667
0.309,104717
0.321,389613
0.210,3082796
0.346,163936
0.346,104875
0.333,132848
0.346,152460
0.309,106182
0.296,130953
0.346,173316
0.333,78547
0.370,71441
0.346,104100
0.296,309998
0.284,761075
0.358,206047
0.296,91492
0.284,102640
0.370,123481
0.210,584753
0.333,1172812
0.309,126650
0.346,72134
0.284,426380
0.321,181348
0.358,71478
0.333,173203
0.272,165934
0.358,120026
0.346,233663
0.210,51211420
0.346,75915
0.333,110546
0.321,172784
0.333,178863
0.284,147337
0.358,121125
0.272,1454715
0.210,1422711
0.370,138481
0.210,116957233
0.210,930728
0.370,99428
0.358,255490
0.210,725174
0.346,93282
0.358,121124
0.296,1226836
0.370,51513
0.358,166618
0.296,846486
0.210,686997
0.321,625821
0.284,65290
0.284,74897
0.284,94076
0.358,136345
0.321,100438
0.272,240078
0.321,75204
0.284,516237
0.383,117991
0.296,76245
0.309,47508
0.210,4612140
0.210,37678627
0.210,30176016
0.370,172642
0.296,380494
0.346,317416
0.210,6217130
0.346,387236
0.284,188474
0.210,4874921
0.210,3130996
0.210,12394389
0.210,964148
0.210,751239
0.210,32894108
0.210,23266627
0.210,1356320
0.210,27530366
0.210,1013914
0.210,34232965
0.210,1068534
0.210,866826
0.210,77513749
0.210,49535840
0.333,414746
0.284,201964
0.210,2438399
0.210,2196178
0.210,1064465
0.210,37962972
0.210,4507786
0.210,39801920
0.210,49910776
0.210,13228069
0.210,3483442
0.210,30725381
0.210,6794042
0.210,1071544
0.210,132209
0.210,44375566
0.210,40487206
0.284,328802
0.210,112781
0.210,2190427
0.210,1178796
0.210,2939356
0.210,1758160
0.210,784072
0.210,606912
0.210,1558969
0.210,1162180
0.210,728645
0.210,33392983
0.210,207748
0.333,97161
0.210,3583953
0.210,429134
0.210,523555
0.210,626464
0.210,785689
0.210,2434689
0.321,178326
0.272,313632
0.346,70932
0.333,76906
0.358,69817
0.210,71836151
0.321,133575
0.296,38831
0.346,263210
0.358,116151
0.210,1490118
0.210,23127389
0.210,42467426
0.210,30143384
0.210,94282939
0.284,78604
0.210,1133953
0.210,756265
0.210,2277092
0.210,493331
0.210,14925005
0.210,10660053
0.210,88579034
0.210,14026947
0.210,27803492
0.346,726781
0.210,47244400
0.210,16530096
0.210,39751424
0.210,5913686
0.210,415789
0.210,7831953
0.210,6006269
0.210,53876707
0.210,3236691
0.210,1765772
0.210,3547129
0.210,38707
0.210,694444
0.210,1658601
0.210,6326444
0.210,6798651
0.210,51326318
0.333,188403
0.321,97655
0.210,67244995
0.210,9780389
0.210,3943236
0.210,38431591
0.210,27327803
0.210,20973886
0.210,7118134
0.210,1136791
0.210,45260535
0.210,1442910
0.346,155030
0.210,1787529
0.210,357662
0.346,81081
0.321,467253
0.210,1309718
0.247,5544810
0.210,14842094
0.210,15197245
0.210,1211321
0.333,423612
0.210,2671384
0.333,115369
0.370,339090
0.210,586502
0.296,222222
0.210,815595
0.210,11981198
0.210,14540097
0.370,189089
0.346,167582
0.210,2404333
0.321,170498
0.346,91651
0.346,59905
0.333,251753
0.309,201628
0.210,6593968
0.210,7820483
0.296,359503
0.210,3802451
0.272,92612
0.296,185370
0.321,84346
0.210,899461
0.358,63311
0.309,42688
0.333,103453
0.358,31387
0.210,4696911
0.321,84798
0.321,155923
0.370,115917
0.333,43002
0.210,10206960
0.346,220972
0.296,77821
0.296,83479
0.370,99874
0.370,439928
0.346,185235
0.210,9785738
0.296,164450
0.210,4133889
0.321,218759
0.284,142589
0.321,92905
0.210,988924
0.210,19465738
0.210,2553490
0.210,2454879
0.210,738392
0.210,519328
0.321,96060
0.284,273721
0.321,220924
0.296,103630
0.370,61316
0.346,82426
0.296,656150
0.321,511125
0.296,102024
0.284,172737
0.284,154968
0.321,279650
0.284,256194
0.296,71031
0.210,249680
0.383,63474
0.210,2329721
0.333,63904
0.333,159724
0.284,379524
0.296,335017
0.370,130415
0.309,378884
0.210,46335088
0.383,50012
0.296,394596
0.284,227599
0.210,169316
0.346,352112
0.210,139280966
0.210,15075522
0.210,70279136
0.210,45767324
0.210,12083236
0.210,31329907
0.296,120834
0.210,57848581
0.284,1240586
0.321,116663
0.210,1160139
0.210,366738
0.210,5806823
0.210,15984861
0.210,17066375
0.346,97740
0.210,229789
0.210,4079163
0.210,23837039
0.210,16552592
0.284,1083189
0.210,4206258
0.210,23012439
0.210,1131065
0.210,57554021
0.210,55856367
0.210,17656317
0.210,6422533
0.210,92596982
0.210,957643
0.210,916307
0.210,22345157
0.210,3608032
0.210,22888936
0.210,11546576
0.210,2198433
0.210,2817619
0.321,48430
0.284,173503
0.370,67178
0.333,484443
0.210,537224
0.210,451376
0.210,45165224
0.210,2157848
0.210,30947257
0.210,85541159
0.210,4693596
0.210,2626790
0.210,15439172
0.333,52590
0.210,713767
0.346,77600
0.210,98245383
0.210,50287988
0.210,19759269
0.210,23843477
0.210,12591311
0.210,10967393
0.358,140275
0.296,195135
0.210,20113790
0.210,7464449
0.296,496536
0.210,1966098
0.346,146080
0.210,4659667
0.210,1623280
0.210,1269042
0.210,1796391
0.284,1577714
0.333,87709
0.210,2307861
0.210,42645136
0.210,22501053
0.210,2282631
0.358,219170
0.346,109301
0.210,7062424
0.210,15501041
0.210,24037432
0.210,20206991
0.210,429628
0.210,3069295
0.210,13576953
0.210,596790
0.210,419032
0.210,327496
0.210,2167695
0.210,654346
0.210,5484726
0.210,558183
0.210,2826097
0.210,590642
0.210,6405585
0.210,10758089
0.210,37005740
0.210,1722422
0.210,26395555
0.321,94934
0.210,11574510
0.284,151961
0.333,83328
0.210,81542941
0.370,98382
0.284,193684
0.210,42151600
0.346,180479
0.210,71396640
0.210,58950203
0.210,7089449
0.210,26810106
0.309,141511
0.210,54694399
0.346,92463
0.333,917120
0.210,7752793
0.210,10229289
0.210,98168585
0.210,51668197
0.210,56746834
0.296,114588
0.333,113907
0.210,6704073
0.210,219265
0.210,1444433
0.370,124049
0.210,65384977
0.210,104843741
0.210,112794813
0.321,109756
0.321,70717
0.210,41389971
0.210,5746132
0.358,146927
0.358,96627
0.296,679038
0.333,177263
0.333,192557
0.346,99136
0.321,187610
0.296,264145
0.309,135524
0.296,81428
0.346,83765
0.370,85186
0.296,192722
0.321,199799
0.210,37730109
0.321,284276
0.321,116952
0.210,37625539
0.358,104424
0.272,2420137
0.210,29010825
0.210,5048532
0.210,8219437
0.210,21536150
0.210,10439211
0.210,32849815
0.210,20576637
0.210,250189
0.210,27804749
0.210,62554398
0.210,46126612
0.210,382142
0.346,96670
0.210,23095233
0.210,21979952
0.210,74510276
0.210,60117062
0.296,87844
0.296,103083
0.210,205738
0.210,731379
0.210,392718
0.210,9215874
0.210,7977203
0.284,392476
0.210,32983246
0.358,95031
0.210,41838203
0.210,394479
0.210,12344191
0.210,809168
0.210,21103982
0.210,24259793
0.210,30220845
0.210,12970037
0.210,8128892
0.210,89414808
0.210,31082839
0.210,10215310
0.210,243354
0.210,1491914
0.210,1088064
0.210,9848123
0.210,282247
0.346,142535
0.346,156602
0.210,10546692
0.309,757523
0.210,4753188
0.210,44956244
0.333,196711
0.210,15351644
0.210,4043843
0.333,212720
0.333,104316
0.210,8826836
0.321,320775
0.210,7040017
0.346,149252
0.321,129772
0.210,3002011
0.210,5926798
0.210,23798193
0.210,12121768
0.210,8127242
0.210,3518085
0.346,109717
0.346,77222
0.296,129100
0.296,98005
0.333,86471
0.210,15699609
0.210,26407409
0.210,49094047
0.210,6966160
0.210,85628
0.210,606403
0.358,37717
0.210,4119713
0.210,5474269
0.210,2815734
0.210,1534312
0.210,1675466
0.210,1489767
0.210,8943656
0.210,1013800
0.210,49672531
0.210,8879875
0.296,422642
0.333,227984
0.210,5357546
0.210,43306750
0.210,27545086
0.210,2731928
0.210,13022938
0.210,2613872
0.210,3357630
0.210,3059936
0.210,2418187
0.210,2687440
0.210,7590122
0.210,20704119
0.210,120501586
0.210,18403444
0.210,19393451
0.321,224935
0.309,115963
0.210,4001258
0.210,7313885
0.321,145548
0.210,683764
0.210,1753900
0.358,70848
0.210,19732546
0.210,19329315
0.210,4357746
0.210,37984695
0.210,602908
0.210,371733
0.210,3672155
0.210,2757229
0.210,3329406
0.210,3130678
0.284,216151
0.370,582383
0.370,95977
0.358,82113
0.296,152777
0.333,143202
0.210,24172832
0.210,23469837
0.210,17986068
0.210,65597999
0.321,107022
0.333,110222
0.296,82836
0.210,196277
0.284,599362
0.210,47643209
0.358,617481
0.210,2086442
0.210,3689057
0.309,268794
0.321,214578
0.284,279825
0.358,84932
0.346,207784
0.333,156646
0.210,1278943
0.284,951104
0.210,175975834
0.210,1269778
0.210,7331813
0.333,82960
0.210,13139697
0.346,126142
0.333,124289
0.346,59046
0.321,92124
0.309,1093706
0.210,50767202
0.210,4632391
0.210,98325468
0.210,39270199
0.210,19840525
0.210,57406835
0.210,66348302
0.284,81408
0.346,83392
0.321,179423
0.333,388336
0.346,83437
0.333,83403
0.296,124940
0.321,351087
0.210,161685
0.284,83078
0.272,65288
0.333,969335
0.296,92422
0.284,579833
0.296,51191
0.284,420277
0.321,62351
0.284,76697
0.346,117485
0.346,41068
0.296,98170
0.321,215886
0.210,49420006
0.210,72101182
0.210,21166179
0.272,165990
0.333,458394
0.321,226587
0.333,70192
0.321,72487
0.210,17489577
0.296,138114
0.296,2473026
0.296,223650
0.296,110080
0.321,69267
0.333,384345
0.210,3021525
0.296,297199
0.210,1025114
0.210,74392053
0.210,1894785
0.296,124534
0.370,53930
0.296,171217
0.210,13646494
0.235,111067
0.210,7158538
0.210,2928299
0.210,12370557
0.210,9491687
0.210,79261875
0.210,758113
0.210,140716601
0.210,11857775
0.210,23518660
0.346,111323
0.272,221190
0.210,672858
0.210,20499562
0.333,515965
0.210,9117168
0.210,2025380
0.210,8535344
0.210,7155480
0.210,10155956
0.210,20716968
0.284,159639
0.210,22464531
0.210,588051
0.333,346931
0.210,5036849
0.210,5661480
0.210,8144890
0.296,94356
0.321,109500
0.210,2133602
0.210,3236002
0.346,114875
0.210,11142434
0.358,78333
0.210,794629
0.210,653601
0.210,681168
0.210,651537
0.210,2016325
0.210,3077518
0.210,1082273
0.210,10059325
0.210,12427621
0.210,14560812
0.296,165134
0.346,77180
0.333,79384
0.284,97783
0.210,20012884
0.346,117647
0.210,112208052
0.333,319018
0.210,12063731
0.358,43104
0.210,6024599
0.210,4814753
0.210,280943
0.210,53947584
0.210,37598502
0.210,73514302
0.210,24432608
0.210,43235175
0.210,30449521
0.210,115285646
0.210,20997427
0.210,25951980
0.296,395263
0.210,4945405
0.210,41427096
0.210,3540654
0.210,487637
0.272,118543
0.210,591085
0.210,322983
0.210,55397940
0.296,312464
0.210,776897
0.383,153020
0.210,19457656
0.210,129586
0.210,369422
0.210,1629717
0.210,33188128
0.210,3984079
0.296,341652
0.346,72721
0.370,148939
0.210,1543930
0.210,1978541
0.210,386041
0.210,14501645
0.210,265571
0.210,24172443
0.296,150456
0.284,97587
0.210,1400830
0.358,116475
0.210,373218
0.309,122395
0.284,112616
0.284,98941
0.210,324561
0.358,205457
0.296,115226
0.321,317154
0.210,39003584
0.210,923204
0.210,29023465
0.309,226073
0.210,366602
0.284,155347
0.210,15081856
0.210,196876941
0.370,48360
0.210,13458177
0.333,36790
0.210,249300
0.346,31609
0.309,66135
0.296,146862
0.358,58217
0.210,165016
0.210,198266
0.358,65873
0.321,96220
0.210,8692626
0.210,8743697
0.346,99712
0.346,114391
0.346,248237
0.333,154100
0.210,23693519
0.210,19140059
0.210,371644
0.296,99590
0.272,99177
0.333,82920
0.333,240327
0.346,82145
0.346,105356
0.284,2434849
0.284,902044
0.333,530368
0.296,509708
0.321,144530
0.321,3405037
0.210,49308046
0.210,21789883
0.210,25902472
0.210,2472423
0.210,12513473
0.210,17937953
0.210,15165918
0.210,2730894
0.210,16839305
0.210,3679511
0.210,15001013
0.346,241874
0.210,14460407
0.210,1007258
0.210,159392
0.210,12884707
0.210,1882640
0.210,4270865
0.210,45177745
0.210,55066365
0.210,3599228
0.210,49370808
0.210,6410407
0.210,847938
0.210,12114972
0.210,12437589
0.210,1573000
0.210,13727308
0.296,95523
0.210,22478674
0.210,2707060
0.210,3549543
0.210,24087769
0.210,5262039
0.210,27395296
0.210,163626795
0.346,73775
0.333,77588
0.210,567303
0.210,23227369
0.210,32872176
0.296,3308629
0.210,721477
0.333,112974
0.321,1840296
0.333,1323475
0.210,46377876
0.210,37794063
0.210,56934847
0.210,20218012
0.296,68426
0.210,277493
0.296,187473
0.321,73024
0.358,46844
0.210,7280319
0.210,11397737
0.321,1956804
0.333,972749
0.210,70085165
0.210,1439379
0.210,2359561
0.210,2214303
0.284,1334149
0.210,26057406
0.210,527837
0.333,116898
0.210,4789282
0.333,67627
0.210,2864514
0.210,685328
0.210,647867
0.210,11932421
0.210,496923
0.346,124742
0.210,89486625
0.210,125173592
0.346,91695
0.321,72304
0.346,77233
0.321,48134
0.210,10190554
0.210,17364049
0.210,55415681
0.333,154156
0.210,54872170
0.210,1270136
0.210,1912290
0.210,13803776
0.321,71040
0.210,86828769
0.296,184869
0.309,203390
0.210,192039
0.284,97573
0.210,7641278
0.296,100443
0.321,35992
0.333,55004
0.296,95188
0.346,119976
0.346,129630
0.210,40078572
0.210,37665096
0.210,200483535
0.210,316220
0.210,199388
0.210,40391611
0.210,174648153
0.346,168727
0.210,608346
0.210,2080759
0.210,31133392
0.210,4453925
0.210,2872736
0.333,97257
0.309,869928
0.210,7506992
0.210,3775957
0.296,804892
0.333,276901
0.370,69237
0.321,62044
0.321,336900
0.210,35136997
0.210,23889907
0.309,357391
0.321,77591
0.370,42639
0.284,424051
0.358,86418
0.210,364833
0.210,10210390
0.210,5392901
0.346,45949
0.210,12044294
0.333,183254
0.210,1008764
0.210,6378005
0.309,347259
0.346,90756
0.296,240558
0.333,451308
0.321,359368
0.210,528232
0.333,480548
0.321,141922
0.346,195503
0.321,469212
0.210,496071
0.210,5714548
0.210,509251
0.358,203010
0.210,892478
0.346,83907
0.321,248377
0.333,248610
0.333,125262
0.296,361004
0.333,80460
0.296,196952
0.321,207745
0.296,213415
0.284,199882
0.333,93895
0.296,348996
0.296,153426
0.210,4114516
0.210,225036700
0.309,119415
0.370,35904
0.284,100968
0.210,6795869
0.210,38775663
0.210,563027
0.210,5337175
0.210,7532964
0.210,19066079
0.210,21054082
0.321,310217
0.210,1584897
0.272,1542413
0.210,21566100
0.210,776849
0.210,479911
0.210,858953
0.210,1607819
0.210,90008806
0.210,34481285
0.210,24292453
0.210,18434995
0.210,182865
0.210,1491279
0.210,8529994
0.210,651923
0.210,14251730
0.370,120240
0.346,142188
0.210,2402989
0.210,3059764
0.210,14511299
0.210,37729826
0.210,34842786
0.210,70591636
0.210,11775565
0.296,84634
0.346,342531
0.210,2602971
0.210,23248603
0.210,8589348
0.210,15253190
0.210,28237447
0.210,25249127
0.210,17496158
0.210,41947984
0.210,43710970
0.210,18225522
0.210,42629810
0.210,42006683
0.210,3144051
0.210,10973776
0.370,54892
0.210,20380544
0.210,36624191
0.210,30460210
0.210,76974269
0.210,462836
0.210,52031654
0.358,122695
0.333,209204
0.296,243148
0.210,2528857
0.210,442494
0.210,2546287
0.333,147284
0.210,2596902
0.210,918951
0.210,424763
0.210,624543
0.210,1427801
0.210,19261266
0.210,303764
0.210,3176404
0.210,82743438
0.346,79000
0.333,112787
0.210,305884
0.210,91480819
0.210,36014724
0.321,151881
0.346,337599
0.210,166877
0.210,788746
0.296,918453
0.210,23735199
0.210,7067877
0.358,57809
0.333,58481
0.321,114129
0.210,3940218
0.370,88545
0.210,32230605
0.321,292040
0.210,2154442
0.333,73935
0.210,490042
0.210,738113
0.210,12389162
0.321,323021
0.321,63174
0.210,3173913
0.210,31959678
0.210,23528795
0.210,806410
0.210,788194
0.346,279691
0.210,106932339
0.210,1415670
0.210,892553
0.210,3303218
0.210,511709
0.210,5038540
0.210,2316297
0.210,367877
0.210,2602194
0.210,3365941
0.210,1035249
0.210,7044487
0.210,760290
0.210,1546065
0.210,1887677
0.210,1053705
0.210,1678494
0.210,251967
0.210,1585350
0.210,23972971
0.210,3824691
0.210,4612424
0.272,324270
0.333,220865
0.210,39361599
0.210,10564266
0.370,439097
0.296,170120
0.210,4455800
0.210,10657716
0.210,94507694
0.309,82354
0.346,63674
0.346,79437
0.210,9907013
