Puzzle Difficulty,Resolution (ns),Elapsed Time (ns)
0.790123,1.000000,1783576901.000000
0.629630,1.000000,12509.000000
0.641975,1.000000,516626.000000
0.728395,1.000000,984906.000000
0.679012,1.000000,87724.000000
0.666667,1.000000,335830.000000
0.679012,1.000000,110359.000000
0.641975,1.000000,11323.000000
0.703704,1.000000,35248.000000
0.679012,1.000000,335039.000000
0.654321,1.000000,23254.000000
0.703704,1.000000,4767229.000000
0.691358,1.000000,17208.000000
0.666667,1.000000,29379.000000
0.654321,1.000000,213989.000000
0.691358,1.000000,142585.000000
0.629630,1.000000,3417449.000000
0.703704,1.000000,286611.000000
0.654321,1.000000,500228.000000
0.691358,1.000000,267985.000000
0.629630,1.000000,116094.000000
0.703704,1.000000,700226.000000
0.790123,1.000000,73782313.000000
0.703704,1.000000,76544.000000
0.666667,1.000000,94035.000000
0.679012,1.000000,228081.000000
0.629630,1.000000,4517571.000000
0.790123,1.000000,13524636.000000
0.629630,1.000000,5015118.000000
0.703704,1.000000,762374.000000
0.629630,1.000000,645676.000000
0.790123,1.000000,637212421.000000
0.654321,1.000000,21841.000000
0.666667,1.000000,14929.000000
0.654321,1.000000,55673.000000
0.716049,1.000000,1025415.000000
0.716049,1.000000,65228.000000
0.679012,1.000000,162212.000000
0.679012,1.000000,34324.000000
0.703704,1.000000,1434355.000000
0.666667,1.000000,213107.000000
0.716049,1.000000,247491.000000
0.666667,1.000000,234129.000000
0.641975,1.000000,172295.000000
0.654321,1.000000,33898.000000
0.716049,1.000000,7260756.000000
0.691358,1.000000,1108219.000000
0.716049,1.000000,246708.000000
0.728395,1.000000,372464.000000
0.703704,1.000000,1334791.000000
0.728395,1.000000,5517937.000000
0.666667,1.000000,15385.000000
0.716049,1.000000,1530415.000000
0.740741,1.000000,1415687.000000
0.666667,1.000000,180192.000000
0.703704,1.000000,13581.000000
0.641975,1.000000,48462.000000
0.703704,1.000000,822873.000000
0.728395,1.000000,4114823.000000
0.629630,1.000000,1902504.000000
0.629630,1.000000,1114428.000000
0.629630,1.000000,20755303.000000
0.703704,1.000000,110748.000000
0.629630,1.000000,43771.000000
0.617284,1.000000,81463.000000
0.716049,1.000000,232174.000000
0.790123,1.000000,158429293.000000
0.703704,1.000000,79221.000000
0.666667,1.000000,23348.000000
0.790123,1.000000,38590988.000000
0.679012,1.000000,937081.000000
0.790123,1.000000,190146183.000000
0.703704,1.000000,1060250.000000
0.790123,1.000000,279797791.000000
0.728395,1.000000,53546.000000
0.703704,1.000000,153813.000000
0.790123,1.000000,6310482319.000000
0.654321,1.000000,66227.000000
0.790123,1.000000,328505379.000000
0.790123,1.000000,330431527.000000
0.691358,1.000000,227513.000000
0.790123,1.000000,187410311.000000
0.790123,1.000000,226678730.000000
0.691358,1.000000,151715.000000
0.703704,1.000000,407888.000000
0.790123,1.000000,16257977.000000
0.790123,1.000000,468151593.000000
0.790123,1.000000,1276983274.000000
0.790123,1.000000,409888918.000000
0.790123,1.000000,16824957.000000
0.641975,1.000000,101157.000000
0.654321,1.000000,266327.000000
0.679012,1.000000,15760.000000
0.629630,1.000000,10764821.000000
0.629630,1.000000,786498.000000
0.691358,1.000000,820742.000000
0.790123,1.000000,73742728.000000
0.679012,1.000000,463158.000000
0.641975,1.000000,61547.000000
0.790123,1.000000,93294203.000000
0.790123,1.000000,84997246.000000
0.654321,1.000000,13902.000000
0.666667,1.000000,107273.000000
0.790123,1.000000,11106799142.000000
0.666667,1.000000,12448.000000
0.703704,1.000000,180715.000000
0.790123,1.000000,818371201.000000
0.790123,1.000000,466953212.000000
0.790123,1.000000,80869331.000000
0.703704,1.000000,456977.000000
0.654321,1.000000,956262.000000
0.703704,1.000000,29999.000000
0.666667,1.000000,21549.000000
0.740741,1.000000,2637958.000000
0.629630,1.000000,88916.000000
0.654321,1.000000,31103.000000
0.654321,1.000000,43417.000000
0.666667,1.000000,88146.000000
0.679012,1.000000,13317.000000
0.654321,1.000000,18200.000000
0.679012,1.000000,106829.000000
0.703704,1.000000,115536.000000
0.666667,1.000000,2554845.000000
0.666667,1.000000,15170.000000
0.666667,1.000000,165655.000000
0.691358,1.000000,20887.000000
0.654321,1.000000,432721.000000
0.654321,1.000000,13666.000000
0.666667,1.000000,445359.000000
0.641975,1.000000,122316.000000
0.790123,1.000000,1262393098.000000
0.790123,1.000000,515291983.000000
0.654321,1.000000,23098.000000
0.641975,1.000000,32123.000000
0.666667,1.000000,87447.000000
0.716049,1.000000,275961.000000
0.629630,1.000000,18554.000000
0.654321,1.000000,53033.000000
0.679012,1.000000,93736.000000
0.679012,1.000000,387106.000000
0.679012,1.000000,162230.000000
0.679012,1.000000,397408.000000
0.654321,1.000000,220583.000000
0.703704,1.000000,1145993.000000
0.703704,1.000000,3557117.000000
0.716049,1.000000,106131.000000
0.716049,1.000000,19838.000000
0.679012,1.000000,92623.000000
0.691358,1.000000,2938012.000000
0.629630,1.000000,20723.000000
0.641975,1.000000,39671.000000
0.790123,1.000000,42239926.000000
0.790123,1.000000,1171252981.000000
0.790123,1.000000,142026115.000000
0.790123,1.000000,1572436898.000000
0.716049,1.000000,506228.000000
0.790123,1.000000,123495392.000000
0.666667,1.000000,29348.000000
0.654321,1.000000,26004.000000
0.666667,1.000000,35328.000000
0.703704,1.000000,152390.000000
0.654321,1.000000,24560.000000
0.703704,1.000000,38915.000000
0.691358,1.000000,21172.000000
0.654321,1.000000,60894.000000
0.679012,1.000000,36271.000000
0.790123,1.000000,47496148.000000
0.790123,1.000000,6407796054.000000
0.790123,1.000000,3839270596.000000
0.790123,1.000000,4380098800.000000
0.790123,1.000000,2367826700.000000
0.790123,1.000000,2534062525.000000
0.790123,1.000000,3016822048.000000
0.790123,1.000000,4358567432.000000
0.666667,1.000000,371276.000000
0.691358,1.000000,408890.000000
0.666667,1.000000,12427.000000
0.703704,1.000000,31394.000000
0.790123,1.000000,122682438.000000
0.666667,1.000000,16496.000000
0.629630,1.000000,47810.000000
0.654321,1.000000,2038259.000000
0.703704,1.000000,148770.000000
0.654321,1.000000,167917.000000
0.790123,1.000000,67832618.000000
0.790123,1.000000,250269589.000000
0.654321,1.000000,46644.000000
0.654321,1.000000,104214.000000
0.716049,1.000000,8360585.000000
0.703704,1.000000,381173.000000
0.679012,1.000000,105696.000000
0.641975,1.000000,34105.000000
0.790123,1.000000,4026643120.000000
0.790123,1.000000,973770305.000000
0.654321,1.000000,194906.000000
0.654321,1.000000,2079043.000000
0.629630,1.000000,24399.000000
0.666667,1.000000,93082.000000
0.679012,1.000000,1643858.000000
0.691358,1.000000,377031.000000
0.716049,1.000000,75349.000000
0.740741,1.000000,5262970.000000
0.666667,1.000000,478206.000000
0.740741,1.000000,9138909.000000
0.666667,1.000000,171776.000000
0.691358,1.000000,374305.000000
0.740741,1.000000,15412.000000
0.728395,1.000000,314970.000000
0.679012,1.000000,59926.000000
0.703704,1.000000,13714.000000
0.703704,1.000000,1430155.000000
0.679012,1.000000,510905.000000
0.666667,1.000000,439277.000000
0.629630,1.000000,293195.000000
0.629630,1.000000,848296.000000
0.629630,1.000000,2072566.000000
0.629630,1.000000,11029740.000000
0.654321,1.000000,234955.000000
0.641975,1.000000,75973.000000
0.654321,1.000000,70268.000000
0.641975,1.000000,79462.000000
0.790123,1.000000,432199332.000000
0.790123,1.000000,6399444.000000
0.666667,1.000000,766039.000000
0.629630,1.000000,47663.000000
0.790123,1.000000,430009792.000000
0.790123,1.000000,33224764.000000
0.790123,1.000000,109184176.000000
0.654321,1.000000,23326.000000
0.790123,1.000000,286211932.000000
0.654321,1.000000,37492.000000
0.654321,1.000000,38954.000000
0.691358,1.000000,15288.000000
0.666667,1.000000,15919.000000
0.716049,1.000000,15030.000000
0.790123,1.000000,84337710.000000
0.654321,1.000000,261954.000000
0.666667,1.000000,199079.000000
0.691358,1.000000,31745.000000
0.703704,1.000000,1610508.000000
0.790123,1.000000,696164323.000000
0.790123,1.000000,1119999909.000000
0.790123,1.000000,1828125266.000000
0.790123,1.000000,23681028.000000
0.790123,1.000000,23644203.000000
0.790123,1.000000,24938962.000000
0.679012,1.000000,36992.000000
0.679012,1.000000,84875.000000
0.790123,1.000000,252589575.000000
0.691358,1.000000,23810.000000
0.691358,1.000000,419913.000000
0.679012,1.000000,249590.000000
0.641975,1.000000,149720.000000
0.691358,1.000000,685712.000000
0.654321,1.000000,29294.000000
0.654321,1.000000,310015.000000
0.790123,1.000000,1782250536.000000
0.790123,1.000000,1704245435.000000
0.790123,1.000000,1277379465.000000
0.654321,1.000000,17392.000000
0.790123,1.000000,336989577.000000
0.691358,1.000000,87424.000000
0.790123,1.000000,411283183.000000
0.654321,1.000000,216479.000000
0.654321,1.000000,110632.000000
0.654321,1.000000,21599.000000
0.654321,1.000000,119829.000000
0.654321,1.000000,60444.000000
0.703704,1.000000,159676.000000
0.790123,1.000000,3221413458.000000
0.641975,1.000000,113740.000000
0.703704,1.000000,2189503.000000
0.691358,1.000000,199095.000000
0.629630,1.000000,64792.000000
0.790123,1.000000,278932653.000000
0.629630,1.000000,17289.000000
0.679012,1.000000,12878.000000
0.666667,1.000000,298879.000000
0.654321,1.000000,25101.000000
0.654321,1.000000,155279.000000
0.654321,1.000000,93965.000000
0.790123,1.000000,35869724.000000
0.679012,1.000000,97343.000000
0.703704,1.000000,102319.000000
0.679012,1.000000,89279.000000
0.790123,1.000000,162382571.000000
0.654321,1.000000,59319.000000
0.666667,1.000000,19180.000000
0.666667,1.000000,165938.000000
0.629630,1.000000,64620.000000
0.728395,1.000000,294497.000000
0.679012,1.000000,25909.000000
0.691358,1.000000,807196.000000
0.716049,1.000000,2907946.000000
0.703704,1.000000,544730.000000
0.716049,1.000000,27167.000000
0.654321,1.000000,13847.000000
0.617284,1.000000,41345.000000
0.703704,1.000000,112344.000000
0.703704,1.000000,2864843.000000
0.654321,1.000000,320542.000000
0.790123,1.000000,165978824.000000
0.679012,1.000000,543749.000000
0.679012,1.000000,24756.000000
0.679012,1.000000,85873.000000
0.716049,1.000000,407058.000000
0.679012,1.000000,780766.000000
0.703704,1.000000,32544.000000
0.703704,1.000000,1295601.000000
0.790123,1.000000,223528805.000000
0.679012,1.000000,47063.000000
0.790123,1.000000,36012878.000000
0.790123,1.000000,157538911.000000
0.703704,1.000000,257501.000000
0.629630,1.000000,38097.000000
0.617284,1.000000,31086.000000
0.691358,1.000000,161987.000000
0.654321,1.000000,16716.000000
0.629630,1.000000,22718.000000
0.790123,1.000000,160180321.000000
0.679012,1.000000,664063.000000
0.666667,1.000000,13112.000000
0.654321,1.000000,573855.000000
0.679012,1.000000,189395.000000
0.716049,1.000000,809726.000000
0.679012,1.000000,12691.000000
0.641975,1.000000,246198.000000
0.666667,1.000000,51948.000000
0.790123,1.000000,459176845.000000
0.641975,1.000000,14364.000000
0.790123,1.000000,198188744.000000
0.790123,1.000000,426335572.000000
0.629630,1.000000,12140.000000
0.679012,1.000000,91246.000000
0.666667,1.000000,152028.000000
0.654321,1.000000,16756.000000
0.703704,1.000000,61829.000000
0.654321,1.000000,264544.000000
0.679012,1.000000,36232.000000
0.629630,1.000000,11382.000000
0.654321,1.000000,498010.000000
0.654321,1.000000,228542.000000
0.666667,1.000000,198842.000000
0.691358,1.000000,203932.000000
0.654321,1.000000,87887.000000
0.617284,1.000000,28748.000000
0.679012,1.000000,215778.000000
0.654321,1.000000,139063.000000
0.679012,1.000000,333256.000000
0.716049,1.000000,29705.000000
0.654321,1.000000,112044.000000
0.654321,1.000000,29236.000000
0.654321,1.000000,385138.000000
0.654321,1.000000,111816.000000
0.666667,1.000000,1109070.000000
0.728395,1.000000,3276254.000000
0.679012,1.000000,390038.000000
0.641975,1.000000,32842.000000
0.641975,1.000000,13540.000000
0.654321,1.000000,86341.000000
0.703704,1.000000,3777408.000000
0.691358,1.000000,41013.000000
0.679012,1.000000,83833.000000
0.641975,1.000000,269635.000000
0.679012,1.000000,505918.000000
0.691358,1.000000,1286934.000000
0.691358,1.000000,172829.000000
0.641975,1.000000,43756.000000
0.716049,1.000000,132607.000000
0.641975,1.000000,103385.000000
0.641975,1.000000,57535.000000
0.641975,1.000000,14170.000000
0.666667,1.000000,64695.000000
0.654321,1.000000,19083.000000
0.790123,1.000000,14673965.000000
0.654321,1.000000,241628.000000
0.629630,1.000000,41422.000000
0.654321,1.000000,290673.000000
0.679012,1.000000,29770.000000
0.679012,1.000000,104178.000000
0.691358,1.000000,228939.000000
0.679012,1.000000,173826.000000
0.654321,1.000000,53647.000000
0.703704,1.000000,101256.000000
0.703704,1.000000,5623345.000000
0.654321,1.000000,16182.000000
0.666667,1.000000,23908.000000
0.666667,1.000000,39055.000000
0.641975,1.000000,43967.000000
0.716049,1.000000,968352.000000
0.790123,1.000000,107950872.000000
0.703704,1.000000,1469198.000000
0.654321,1.000000,16040.000000
0.629630,1.000000,20383.000000
0.641975,1.000000,30895.000000
0.691358,1.000000,318165.000000
0.629630,1.000000,211954.000000
0.654321,1.000000,24625.000000
0.641975,1.000000,101149.000000
0.790123,1.000000,1185317094.000000
0.679012,1.000000,2108963.000000
0.654321,1.000000,121094.000000
0.666667,1.000000,28458.000000
0.716049,1.000000,1177053.000000
0.654321,1.000000,230430.000000
0.790123,1.000000,57512800.000000
0.629630,1.000000,19335.000000
0.666667,1.000000,24140.000000
0.790123,1.000000,159945340.000000
0.641975,1.000000,44432.000000
0.691358,1.000000,96110.000000
0.654321,1.000000,119802.000000
0.654321,1.000000,13236.000000
0.679012,1.000000,450731.000000
0.703704,1.000000,248324.000000
0.666667,1.000000,24701.000000
0.679012,1.000000,173523.000000
0.740741,1.000000,8822160.000000
0.666667,1.000000,79293.000000
0.641975,1.000000,129369.000000
0.728395,1.000000,772220.000000
0.679012,1.000000,36071.000000
0.641975,1.000000,59118.000000
0.641975,1.000000,1177423.000000
0.691358,1.000000,594842.000000
0.629630,1.000000,302773.000000
0.790123,1.000000,1034289086.000000
0.790123,1.000000,518259260.000000
0.703704,1.000000,1887809.000000
0.679012,1.000000,50364.000000
0.666667,1.000000,474834.000000
0.703704,1.000000,211210.000000
0.691358,1.000000,196934.000000
0.691358,1.000000,255899.000000
0.654321,1.000000,150218.000000
0.629630,1.000000,45821.000000
0.679012,1.000000,363689.000000
0.790123,1.000000,796840648.000000
0.790123,1.000000,700957438.000000
0.654321,1.000000,107130.000000
0.617284,1.000000,187351.000000
0.654321,1.000000,34150.000000
0.592593,1.000000,135953.000000
0.790123,1.000000,8501284511.000000
0.790123,1.000000,12008240713.000000
0.790123,1.000000,200688332.000000
0.790123,1.000000,358182424.000000
0.790123,1.000000,538263794.000000
0.790123,1.000000,179924748.000000
0.790123,1.000000,1237542251.000000
0.790123,1.000000,1123263.000000
0.679012,1.000000,36413.000000
0.654321,1.000000,241130.000000
0.654321,1.000000,18460.000000
0.679012,1.000000,249640.000000
0.654321,1.000000,30930.000000
0.679012,1.000000,2561724.000000
0.666667,1.000000,44043.000000
0.691358,1.000000,18059.000000
0.666667,1.000000,159812.000000
0.790123,1.000000,3554620634.000000
0.790123,1.000000,704238245.000000
0.790123,1.000000,13528110.000000
0.790123,1.000000,25586334.000000
0.641975,1.000000,90380.000000
0.679012,1.000000,1500273.000000
0.679012,1.000000,250984.000000
0.641975,1.000000,92207.000000
0.679012,1.000000,91538.000000
0.679012,1.000000,75605.000000
0.654321,1.000000,84694.000000
0.790123,1.000000,5025507382.000000
0.654321,1.000000,105580.000000
0.728395,1.000000,1043543.000000
0.790123,1.000000,975842015.000000
0.790123,1.000000,551655806.000000
0.790123,1.000000,75150734.000000
0.654321,1.000000,204534.000000
0.654321,1.000000,11838.000000
0.654321,1.000000,55475.000000
0.654321,1.000000,43300.000000
0.703704,1.000000,817888.000000
0.666667,1.000000,314000.000000
0.790123,1.000000,176345158.000000
0.790123,1.000000,75206128.000000
0.790123,1.000000,734519481.000000
0.666667,1.000000,525023.000000
0.629630,1.000000,57774.000000
0.666667,1.000000,55298.000000
0.703704,1.000000,2877114.000000
0.679012,1.000000,19632.000000
0.641975,1.000000,13145.000000
0.679012,1.000000,118627.000000
0.691358,1.000000,1900545.000000
0.654321,1.000000,11607.000000
0.703704,1.000000,870749.000000
0.641975,1.000000,33510.000000
0.666667,1.000000,1333368.000000
0.691358,1.000000,3118043.000000
0.666667,1.000000,234793.000000
0.716049,1.000000,13267.000000
0.641975,1.000000,52239.000000
0.629630,1.000000,18236.000000
0.666667,1.000000,52405.000000
0.654321,1.000000,552715.000000
0.679012,1.000000,785195.000000
0.629630,1.000000,37666.000000
0.790123,1.000000,28572288.000000
0.654321,1.000000,73942.000000
0.703704,1.000000,497698.000000
0.654321,1.000000,215164.000000
0.790123,1.000000,359032986.000000
0.654321,1.000000,154425.000000
0.629630,1.000000,1462940.000000
0.703704,1.000000,20176.000000
0.641975,1.000000,138628.000000
0.641975,1.000000,88491.000000
0.790123,1.000000,15457867.000000
0.679012,1.000000,57911.000000
0.654321,1.000000,39520.000000
0.790123,1.000000,20539583.000000
0.790123,1.000000,94810838.000000
0.666667,1.000000,398195.000000
0.666667,1.000000,504510.000000
0.703704,1.000000,57216.000000
0.679012,1.000000,23483.000000
0.691358,1.000000,211478.000000
0.654321,1.000000,32647.000000
0.691358,1.000000,32871.000000
0.790123,1.000000,237392483.000000
0.679012,1.000000,122769.000000
0.679012,1.000000,25186.000000
0.790123,1.000000,89015750.000000
0.679012,1.000000,71022.000000
0.790123,1.000000,50396737.000000
0.790123,1.000000,48836296.000000
0.790123,1.000000,36478966.000000
0.790123,1.000000,328409957.000000
0.790123,1.000000,251523726.000000
0.790123,1.000000,204925787.000000
0.790123,1.000000,23486141.000000
0.790123,1.000000,35625912.000000
0.790123,1.000000,28287209.000000
0.641975,1.000000,15421.000000
0.728395,1.000000,1105257.000000
0.666667,1.000000,223047.000000
0.691358,1.000000,79508.000000
0.728395,1.000000,13106792.000000
0.790123,1.000000,22528800.000000
0.654321,1.000000,42577.000000
0.654321,1.000000,104302.000000
0.666667,1.000000,60958.000000
0.691358,1.000000,123521.000000
0.703704,1.000000,547861.000000
0.790123,1.000000,103385016.000000
0.691358,1.000000,84082.000000
0.790123,1.000000,117466378.000000
0.703704,1.000000,322658.000000
0.691358,1.000000,325917.000000
0.679012,1.000000,13863.000000
0.617284,1.000000,27635.000000
0.629630,1.000000,86714.000000
0.617284,1.000000,36557.000000
0.666667,1.000000,287416.000000
0.629630,1.000000,221564.000000
0.641975,1.000000,11429.000000
0.790123,1.000000,54114136.000000
0.790123,1.000000,39550170.000000
0.592593,1.000000,164530.000000
0.641975,1.000000,22625.000000
0.654321,1.000000,116856.000000
0.506173,1.000000,55548.000000
0.703704,1.000000,39503.000000
0.629630,1.000000,74518.000000
0.666667,1.000000,255432.000000
0.654321,1.000000,209924.000000
0.654321,1.000000,161433.000000
0.716049,1.000000,845048.000000
0.666667,1.000000,31914.000000
0.790123,1.000000,14039977.000000
0.790123,1.000000,30376998.000000
0.679012,1.000000,252362.000000
0.703704,1.000000,427517.000000
0.703704,1.000000,1182364.000000
0.691358,1.000000,163618.000000
0.703704,1.000000,756385.000000
0.666667,1.000000,64186.000000
0.666667,1.000000,60595.000000
0.654321,1.000000,58458.000000
0.654321,1.000000,33851.000000
0.629630,1.000000,497573.000000
0.654321,1.000000,120169.000000
0.716049,1.000000,531400.000000
0.654321,1.000000,162504.000000
0.629630,1.000000,12457.000000
0.654321,1.000000,64408.000000
0.604938,1.000000,83403.000000
0.641975,1.000000,152810.000000
0.629630,1.000000,13320.000000
0.679012,1.000000,115631.000000
0.679012,1.000000,213165.000000
0.654321,1.000000,531548.000000
0.641975,1.000000,17516.000000
0.641975,1.000000,13144.000000
0.641975,1.000000,163879.000000
0.629630,1.000000,52473.000000
0.790123,1.000000,91211506.000000
0.703704,1.000000,184487.000000
0.641975,1.000000,16114.000000
0.654321,1.000000,26693.000000
0.703704,1.000000,34681.000000
0.654321,1.000000,12593.000000
0.790123,1.000000,5495124.000000
0.666667,1.000000,38852.000000
0.666667,1.000000,270877.000000
0.654321,1.000000,12310.000000
0.716049,1.000000,6796958.000000
0.641975,1.000000,313665.000000
0.654321,1.000000,86142.000000
0.654321,1.000000,242351.000000
0.679012,1.000000,101160.000000
0.666667,1.000000,44959.000000
0.691358,1.000000,659532.000000
0.679012,1.000000,46323.000000
0.728395,1.000000,436773.000000
0.679012,1.000000,435943.000000
0.691358,1.000000,1702815.000000
0.703704,1.000000,1512763.000000
0.679012,1.000000,913839.000000
0.629630,1.000000,10751.000000
0.654321,1.000000,15916.000000
0.790123,1.000000,92790155.000000
0.790123,1.000000,106279796.000000
0.790123,1.000000,35305710.000000
0.790123,1.000000,164020404.000000
0.666667,1.000000,223855.000000
0.679012,1.000000,282715.000000
0.654321,1.000000,58164.000000
0.790123,1.000000,188681032.000000
0.790123,1.000000,551259889.000000
0.654321,1.000000,242601.000000
0.679012,1.000000,454948.000000
0.790123,1.000000,36185494.000000
0.703704,1.000000,679197.000000
0.679012,1.000000,395883.000000
0.691358,1.000000,116520.000000
0.654321,1.000000,48440.000000
0.629630,1.000000,63363.000000
0.641975,1.000000,58942.000000
0.654321,1.000000,44187.000000
0.654321,1.000000,12451.000000
0.641975,1.000000,96203.000000
0.654321,1.000000,155798.000000
0.617284,1.000000,142902.000000
0.654321,1.000000,77178.000000
0.666667,1.000000,42895.000000
0.716049,1.000000,145701.000000
0.654321,1.000000,34948.000000
0.641975,1.000000,79301.000000
0.654321,1.000000,357168.000000
0.703704,1.000000,259285.000000
0.629630,1.000000,112249.000000
0.666667,1.000000,176215.000000
0.629630,1.000000,23696.000000
0.654321,1.000000,37315.000000
0.629630,1.000000,38325.000000
0.654321,1.000000,14944.000000
0.654321,1.000000,15897.000000
0.641975,1.000000,23536.000000
0.641975,1.000000,256305.000000
0.666667,1.000000,32163.000000
0.790123,1.000000,62060183.000000
0.654321,1.000000,14742.000000
0.604938,1.000000,69609.000000
0.679012,1.000000,416540.000000
0.641975,1.000000,224045.000000
0.691358,1.000000,107083.000000
0.716049,1.000000,25758.000000
0.716049,1.000000,1889531.000000
0.679012,1.000000,190414.000000
0.641975,1.000000,11506.000000
0.691358,1.000000,252957.000000
0.654321,1.000000,34058.000000
0.790123,1.000000,65949885.000000
0.790123,1.000000,837416335.000000
0.691358,1.000000,831859.000000
0.790123,1.000000,72099265.000000
0.641975,1.000000,478932.000000
0.790123,1.000000,38177931.000000
0.617284,1.000000,59888.000000
0.679012,1.000000,672871.000000
0.691358,1.000000,368615.000000
0.641975,1.000000,421500.000000
0.691358,1.000000,70296.000000
0.666667,1.000000,26046.000000
0.790123,1.000000,360527518.000000
0.654321,1.000000,14538.000000
0.691358,1.000000,244597.000000
0.641975,1.000000,136022.000000
0.654321,1.000000,35800.000000
0.691358,1.000000,89885.000000
0.679012,1.000000,196647.000000
0.654321,1.000000,56040.000000
0.654321,1.000000,14008.000000
0.654321,1.000000,37585.000000
0.703704,1.000000,45649.000000
0.654321,1.000000,12920.000000
0.629630,1.000000,11984.000000
0.654321,1.000000,69554.000000
0.629630,1.000000,16934.000000
0.629630,1.000000,240079.000000
0.679012,1.000000,145976.000000
0.654321,1.000000,747564.000000
0.641975,1.000000,76215.000000
0.654321,1.000000,517217.000000
0.654321,1.000000,39601.000000
0.703704,1.000000,378097.000000
0.716049,1.000000,2150840.000000
0.691358,1.000000,220848.000000
0.679012,1.000000,257277.000000
0.604938,1.000000,11094.000000
0.666667,1.000000,12407.000000
0.728395,1.000000,19371372.000000
0.728395,1.000000,3339799.000000
0.679012,1.000000,36490.000000
0.666667,1.000000,1451974.000000
0.592593,1.000000,20135.000000
0.703704,1.000000,5388321.000000
0.666667,1.000000,34138.000000
0.728395,1.000000,28526.000000
0.716049,1.000000,21375.000000
0.654321,1.000000,200336.000000
0.629630,1.000000,189681.000000
0.716049,1.000000,2036640.000000
0.654321,1.000000,11863.000000
0.629630,1.000000,34557.000000
0.666667,1.000000,327035.000000
0.716049,1.000000,1384256.000000
0.790123,1.000000,13993837.000000
0.790123,1.000000,105977931.000000
0.790123,1.000000,138841160.000000
0.790123,1.000000,550937173.000000
0.790123,1.000000,322631333.000000
0.790123,1.000000,1972671388.000000
0.790123,1.000000,596710338.000000
0.790123,1.000000,1199102495.000000
0.790123,1.000000,556980246.000000
0.629630,1.000000,46093.000000
0.790123,1.000000,582746544.000000
0.703704,1.000000,265425.000000
0.666667,1.000000,229398.000000
0.666667,1.000000,1076663.000000
0.703704,1.000000,22630.000000
0.703704,1.000000,1163390.000000
0.654321,1.000000,135435.000000
0.654321,1.000000,83518.000000
0.703704,1.000000,69416.000000
0.641975,1.000000,10959.000000
0.703704,1.000000,438278.000000
0.679012,1.000000,94625.000000
0.679012,1.000000,141153.000000
0.691358,1.000000,332571.000000
0.790123,1.000000,227383101.000000
0.790123,1.000000,121973013.000000
0.629630,1.000000,66266.000000
0.790123,1.000000,239039075.000000
0.716049,1.000000,264286.000000
0.679012,1.000000,590004.000000
0.703704,1.000000,4076700.000000
0.691358,1.000000,316387.000000
0.728395,1.000000,4491429.000000
0.679012,1.000000,131929.000000
0.679012,1.000000,1362972.000000
0.691358,1.000000,103110.000000
0.641975,1.000000,299165.000000
0.654321,1.000000,249079.000000
0.666667,1.000000,25675.000000
0.703704,1.000000,18442.000000
0.691358,1.000000,34839.000000
0.790123,1.000000,282353378.000000
0.666667,1.000000,132705.000000
0.703704,1.000000,26577.000000
0.790123,1.000000,31708169.000000
0.790123,1.000000,5802614.000000
0.790123,1.000000,105623402.000000
0.666667,1.000000,225189.000000
0.679012,1.000000,57436.000000
0.654321,1.000000,1013942.000000
0.691358,1.000000,140447.000000
0.716049,1.000000,24815.000000
0.790123,1.000000,20964335.000000
0.790123,1.000000,18559823.000000
0.703704,1.000000,1044891.000000
0.679012,1.000000,71073.000000
0.716049,1.000000,1313396.000000
0.703704,1.000000,179154.000000
0.654321,1.000000,13405.000000
0.629630,1.000000,40756.000000
0.790123,1.000000,105853834.000000
0.790123,1.000000,29990428.000000
0.641975,1.000000,45468.000000
0.666667,1.000000,67557.000000
0.666667,1.000000,14519.000000
0.679012,1.000000,244583.000000
0.654321,1.000000,20533.000000
0.641975,1.000000,39279.000000
0.654321,1.000000,133279.000000
0.703704,1.000000,113562.000000
0.703704,1.000000,761642.000000
0.654321,1.000000,123995.000000
0.629630,1.000000,93382.000000
0.654321,1.000000,11680.000000
0.654321,1.000000,62298.000000
0.666667,1.000000,217109.000000
0.679012,1.000000,513799.000000
0.654321,1.000000,43484.000000
0.679012,1.000000,799903.000000
0.716049,1.000000,2701006.000000
0.641975,1.000000,70821.000000
0.703704,1.000000,72216.000000
0.679012,1.000000,102717.000000
0.679012,1.000000,196910.000000
0.641975,1.000000,276326.000000
0.654321,1.000000,418209.000000
0.716049,1.000000,938796.000000
0.641975,1.000000,48637.000000
0.666667,1.000000,497762.000000
0.654321,1.000000,38610.000000
0.790123,1.000000,186340998.000000
0.703704,1.000000,34353.000000
0.790123,1.000000,48621730.000000
0.691358,1.000000,27280.000000
0.654321,1.000000,22241.000000
0.666667,1.000000,45954.000000
0.641975,1.000000,13124.000000
0.679012,1.000000,463379.000000
0.654321,1.000000,842082.000000
0.654321,1.000000,12360.000000
0.790123,1.000000,213988144.000000
0.790123,1.000000,34585671.000000
0.790123,1.000000,70939944.000000
0.716049,1.000000,205638.000000
0.790123,1.000000,50193497.000000
0.703704,1.000000,1770101.000000
0.654321,1.000000,131801.000000
0.679012,1.000000,176192.000000
0.790123,1.000000,1902810667.000000
0.654321,1.000000,45546.000000
0.629630,1.000000,27256.000000
0.790123,1.000000,291812899.000000
0.790123,1.000000,962990179.000000
0.790123,1.000000,759225165.000000
0.666667,1.000000,232696.000000
0.666667,1.000000,220612.000000
0.790123,1.000000,48957983.000000
